"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"271","/new-york/story/harlem/east-harlem/3-suspects-wanted-for-shooting-outside-east-harlem-school","2015-10-12","791","3-suspects-wanted-for-shooting-outside-east-harlem-school","608467","3 Suspects Wanted for Shooting Outside East Harlem School","<p>A 23-year-old man was shot in his right wrist early Sunday morning, police said.&nbsp;</p>","0.00","0.50","0.17","0.07","0.00","0.08","0.00","1","1"
"272","/new-york/story/harlem/east-harlem/gunfire-injures-one-stray-bullet-pierces-mta-bus-driving-by-officials","2015-10-12","922","gunfire-injures-one-stray-bullet-pierces-mta-bus-driving-by-officials","608408","Gunfire Injures One and Stray Bullet Pierces MTA Bus Driving By: Officials","<p>Gunfire in East Harlem&nbsp;struck&nbsp;one man in the foot and sent&nbsp;a bus full of passengers reeling.</p>","0.00","0.19","0.15","0.00","0.00","0.00","0.00","-1","1"
"274","/new-york/story/harlem/east-harlem/polite-thief-says-excuse-me-miss-before-grabbing-phone-from-womans-hand","2015-10-12","1050","polite-thief-says-excuse-me-miss-before-grabbing-phone-from-womans-hand","608240","Polite Thief Says 'Excuse Me Miss,' Before Grabbing Phone From Woman's Hand","<p>He also told police he targeted the woman because she had a &quot;nice car.&quot;</p>","0.00","0.75","0.09","0.05","0.00","0.00","0.00","1","1"
"275","/new-york/story/harlem/hamilton-heights/hamilton-heights-bar-hosts-super-smash-bros-tournament","2015-10-12","115","hamilton-heights-bar-hosts-super-smash-bros-tournament","608098","Hamilton Heights Bar Hosts Super Smash Bros. Tournament","<p>About 15 gamers showed up to the Grill on the Hill to drink and play video games.</p>","0.00","0.12","0.01","0.01","0.06","0.00","0.00","1","1"
"276","/new-york/story/harlem/hamilton-heights/hamilton-heights-man-raises-money-renovate-apartment-for-his-wheelchair","2015-10-12","660","hamilton-heights-man-raises-money-renovate-apartment-for-his-wheelchair","608488","Hamilton Heights Man Raises Money to Renovate Apartment For His Wheelchair","<p>Butler Dowery&#39;s wheelchair can&#39;t fit through the doors of his kitchen and bathroom.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"278","/new-york/story/jackson-heights-elmhurst/elmhurst/man-choked-girlfriend-slashed-her-with-scissors-police-say","2015-10-12","632","man-choked-girlfriend-slashed-her-with-scissors-police-say","608305","Man Choked Girlfriend and Slashed Her with Scissors, Police Say","<p>Police are&nbsp;offering a $2,000 reward for information leading to his capture, police said.</p>","0.00","0.11","0.11","0.11","0.00","0.00","0.00","-1","7"
"279","/new-york/story/jackson-heights-elmhurst/jackson-heights/community-board-blocks-proposal-for-apartment-on-historic-district-roof","2015-10-12","113","community-board-blocks-proposal-for-apartment-on-historic-district-roof","607690","Community Board Blocks Proposal for Apartment on Historic District Roof ","<p>The proposal would build forty apartments in four stories on the roof on 37th Avenue.&nbsp;</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"280","/new-york/story/jackson-heights-elmhurst/jackson-heights/jackson-heights-apartment-sells-for-record-breaking-925k","2015-10-12","1253","jackson-heights-apartment-sells-for-record-breaking-925k","608356","Jackson Heights Apartment Sells for Record-Breaking $925K","<p>The four-bedroom&nbsp;apartment in The Towers sold for the highest price&nbsp;in the neighborhood&#39;s history.</p>","0.00","0.04","0.00","0.00","0.00","0.00","0.00","1","1"
"281","/new-york/story/manhattan/top-10-unpretentious-rooftop-bars-manhattan","2015-10-12","123","top-10-unpretentious-rooftop-bars-manhattan","67677","Top 10 Unpretentious Rooftop Bars in Manhattan","Welcome the warm weather at Manhattan's best, and least pretentious, rooftop bars.","0.00","0.08","0.09","0.00","0.00","0.00","0.00","1","2"
"282","/new-york/story/midtown-theater-district/midtown/billionaires-row-supertowers-up-for-public-debate-at-community-meeting","2015-10-12","843","billionaires-row-supertowers-up-for-public-debate-at-community-meeting","608255","'Billionaire's Row' Supertowers Up for Public Debate at Community Meeting","<p>The public is welcome to weigh in on the West 57th Street construction at a meeting next week.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"284","/new-york/story/midtown-theater-district/midtown/video-jon-stewart-announces-final-date-as-daily-show-host","2015-10-12","458","video-jon-stewart-announces-final-date-as-daily-show-host","608472","VIDEO: Jon Stewart Announces Final Date as 'Daily Show' Host","<p>Stewart will leave the show in August, he said Monday night.</p>","0.00","0.00","0.09","0.09","0.00","0.00","0.00","-1","7"
"286","/new-york/story/murray-hill-gramercy-midtown-east/gramercy/convicted-sex-offender-arrested-gramercy-bar-rape","2015-10-12","112","convicted-sex-offender-arrested-gramercy-bar-rape","607174","Convicted Sex Offender Arrested in Gramercy Bar Rape ","<p>Rodney Stover, who has prior arrests for rape, was arrested and charged Wednesday.&nbsp;</p>","0.00","0.11","0.00","0.00","0.68","0.00","0.13","-1","4"
"287","/new-york/story/murray-hill-gramercy-midtown-east/kips-bay/elementary-school-dumps-homework-tells-kids-play-instead","2015-10-12","124","elementary-school-dumps-homework-tells-kids-play-instead","595569","Elementary School Dumps Homework and Tells Kids to Play Instead ","<p>P.S. 116 stopped assigning math worksheets and essays as homework, angering many parents.</p>","0.00","0.03","0.01","0.01","0.00","0.00","0.00","1","1"
"288","/new-york/story/murray-hill-gramercy-midtown-east/union-square/how-celebrate-earth-day-nyc","2015-10-12","323","how-celebrate-earth-day-nyc","608651","How to Celebrate Earth Day in NYC","<p>Plant seeds, cook locally grown vegetables or learn about sustainable fashion this Wednesday.</p>","0.00","0.00","0.00","0.00","0.17","0.08","0.00","-1","7"
"289","/new-york/story/new-york-city/how-get-your-4-year-old-into-gifted-talented-program","2015-10-12","130","how-get-your-4-year-old-into-gifted-talented-program","370674","How to Get Your 4-Year-Old Into a Gifted and Talented Program","<p>Gifted and talented school applications are due April 19.</p>
","0.00","0.02","0.00","0.00","0.00","0.02","0.02","1","7"
"291","/new-york/story/park-slope-windsor-terrace-gowanus/park-slope/parents-complain-about-brand-placement-state-english-tests","2015-10-12","154","parents-complain-about-brand-placement-state-english-tests","607526","Parents Complain About Brand Placement in State English Tests","<p>Parents questioned the content of the state English exams, which are shrouded in secrecy.</p>","0.00","0.27","0.05","0.05","0.04","0.05","0.05","-1","1"
"292","/new-york/story/south-bronx/hunts-point/liquor-authority-appeal-case-restoring-bronx-strip-clubs-liquor-license","2015-10-12","243","liquor-authority-appeal-case-restoring-bronx-strip-clubs-liquor-license","608547","Liquor Authority to Appeal Case Restoring Bronx Strip Club's Liquor License","<p>The SLA took away Platinum Pleasures&#39; liquor license in 2013 due in part to violence at the club.</p>","0.00","0.00","0.03","0.03","0.75","0.00","0.00","-1","7"
"294","/new-york/story/st-george-port-richmond/tompkinsville/high-court-agrees-quicker-review-of-eric-garner-grand-jury-records-case","2015-10-12","104","high-court-agrees-quicker-review-of-eric-garner-grand-jury-records-case","608650","High Court Agrees to Quicker Review of Eric Garner Grand Jury Records Case","<p>Letitia James filed a motion to expedite the review of the case last week and the court agreed Monday.</p>","0.00","0.24","0.03","0.00","0.08","0.24","0.24","-1","7"
"295","/new-york/story/upper-west-side-morningside-heights/upper-west-side/citys-overflowing-recycling-bins-health-hazard-uws-leaders-say","2015-10-12","903","citys-overflowing-recycling-bins-health-hazard-uws-leaders-say","607112","City's Overflowing Recycling Bins a 'Health Hazard,' UWS Leaders Say","<p>People leave the doors of the bins open, making them an easy feeding ground for rats.</p>","0.00","0.23","0.11","0.11","0.00","0.11","0.00","-1","1"
"296","/new-york/story/upper-west-side-morningside-heights/upper-west-side/controversial-uws-church-to-condo-conversion-approved-by-board","2015-10-12","140","controversial-uws-church-to-condo-conversion-approved-by-board","607261","Controversial UWS Church-to-Condo Conversion Approved by Board","<p>Community Board 7 cleared the way for the controversial plan to go before the city.&nbsp;</p>","0.00","0.23","0.04","0.04","0.00","0.00","0.00","1","1"
"297","/new-york/story/upper-west-side-morningside-heights/upper-west-side/number-of-manhattan-homes-for-sale-hit-record-low-report-says","2015-10-12","4802","number-of-manhattan-homes-for-sale-hit-record-low-report-says","608361","Number of Manhattan Homes for Sale Hit a Record Low, Report Says","<p>Manhattan&#39;s housing inventory hit a record low in the first quarter of 2015, Streeteasy found.</p>","0.00","0.04","0.18","0.03","0.03","0.05","0.03","-1","2"
"298","/new-york/story/upper-west-side-morningside-heights/upper-west-side/podcast-parents-want-controlled-choice-say-where-kids-go-school","2015-10-12","543","podcast-parents-want-controlled-choice-say-where-kids-go-school","608104","PODCAST: Parents Want 'Controlled Choice' to Say Where Kids Go to School","<p>Where our kids go to school should not be based entirely on geography, argues Donna Nevel.&nbsp;</p>","0.00","0.41","0.15","0.06","0.02","0.02","0.05","-1","1"
"299","/new-york/story/upper-west-side-morningside-heights/upper-west-side/preschool-with-focus-on-science-investigation-opening-on-uws","2015-10-12","665","preschool-with-focus-on-science-investigation-opening-on-uws","608357","Preschool With Focus on Science and Investigation Opening on UWS","<p>Inventors Gate preschool will teach kids basic science skills like research and investigation.&nbsp;</p>","0.00","0.08","0.00","0.00","0.00","0.00","0.00","1","1"
"302","/new-york/features/get-out-do-this/13-things-do-manhattan-neighborhoods-this-weekend/","2015-09-20","107","13-things-do-manhattan-neighborhoods-this-weekend","635829","13 Things for You To Do in Manhattan Neighborhoods This Weekend","<p>Several events are happening this weekend, including free movie screenings, festivals and a water fight.</p>","0.00","0.00","0.09","0.08","0.09","0.04","0.15","-1","7"
"303","/new-york/features/get-out-do-this/14-things-do-this-week-new-york-citys-neighborhoods/","2015-09-20","3321","14-things-do-this-week-new-york-citys-neighborhoods","641978","14 Things To Do This Week in New York City's Neighborhoods","<p>Open air jazz, open air movies, open air exercise, open air everything.</p>","0.00","0.23","0.04","0.04","0.15","0.05","0.00","1","1"
"304","/new-york/features/get-out-do-this/6-things-do-with-your-kids-this-weekend/","2015-09-20","529","6-things-do-with-your-kids-this-weekend","652961","6 Things To Do With Your Kids This Weekend","<p>This weekend discover one-off fairs, festivals and family days across New York City.&nbsp;</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.00","1","1"
"317","/new-york/features/this-is-new-york/6-transit-navigation-apps-you-should-try-since-hopstop-is-shutting-down/","2015-09-20","125","6-transit-navigation-apps-you-should-try-since-hopstop-is-shutting-down","653368","6 Transit and Navigation Apps You Should Try Since Hopstop Is Shutting Down","<p>As HopStop&#39;s NYC run comes to an end, here are six apps directionally-challenged New Yorkers should try.</p>","0.00","0.00","0.11","0.01","0.04","0.05","0.00","-1","7"
"324","/new-york/features/this-is-new-york/photo-crown-heights-mural-missing-from-bergen-street/","2015-09-20","161","photo-crown-heights-mural-missing-from-bergen-street","620766","PHOTO: Crown Heights Mural Missing from Bergen Street","<p>The large street painting by local artist Mike Perry was gone as&nbsp;of Wednesday.</p>","0.00","0.00","0.06","0.04","0.00","0.11","0.00","-1","7"
"337","/new-york/story/bedford-stuyvesant/bed-stuy/affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues/","2015-09-20","138","affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","412437","Affordable Tech Camp Teaches Bed-Stuy Kids About Social Issues","<p>At the DIVAS for Social Justice STEAM Camp, kids make robots and think about their neighborhood.</p>
","0.00","0.00","0.01","0.09","0.01","0.03","0.01","-1","7"
"348","/new-york/story/downtown/civic-center/bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators/","2015-09-20","154","bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators","576990","Bobby Shmurda's GS9 Crew Charged in 24 Shootings, 1 Murder: Investigators ","<p>Shmurda shot near a crowd outside an East Flatbush barbershop over the summer, prosecutors said.&nbsp;</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.03","1","1"
"355","/new-york/story/flushing-whitestone/flushing/mets-drastically-cut-security-at-citi-field-despite-concerns-records-show/","2015-09-20","176","mets-drastically-cut-security-at-citi-field-despite-concerns-records-show","601512","Mets Drastically Cut Security at Citi Field Despite Concerns, Records Show","<p>Citi Field security was slashed by roughly 29 percent between 2009 and 2013, court documents show.</p>","0.00","0.00","0.07","0.01","0.01","0.00","0.00","-1","7"
"356","/new-york/story/flushing-whitestone/flushing/police-find-partially-decomposed-body-kissena-park/","2015-09-20","135","police-find-partially-decomposed-body-kissena-park","262435","Police Find Partially Decomposed Body In Kissena Park","<p>Police said the man, who was found Wednesday morning, has not yet been identified.&nbsp;</p>
","0.00","0.00","0.00","0.00","0.00","0.17","0.00","-1","7"
"393","/new-york/story/new-york-city/best-summer-hikes-for-new-yorkers-without-car/","2015-09-20","127","best-summer-hikes-for-new-yorkers-without-car","530927","Best Summer Hikes for New Yorkers Without a Car","<p>Hiking with a dog, for a workout or to propose is easy for New Yorkers, even without a car.</p>","0.00","0.08","0.00","0.00","0.00","0.05","0.00","1","1"
"401","/new-york/features/apartmentality/unwanted-furniture-can-be-shared-with-help-of-rental-service/","2015-09-07","242","unwanted-furniture-can-be-shared-with-help-of-rental-service","647352","Unwanted Furniture Can Be Shared With Help of Rental Service","<p>They&#39;re hoping to capitalize on the short-term New Yorkers who want quality furniture.</p>","0.00","0.19","0.15","0.06","0.05","0.09","0.05","-1","1"
